"DESCARGA GENERAL DE LOS PRODUCTOS ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CODIGO DE BARRAS","CODIGO INTERNO","REFERENCIA DEL ARTICULO","DESCRIPCIÓN DEL ARTICULO","F/V","CAN UNID","CAN FRAC","V COSTO","V VENTA","T COSTO","T VENTA","UTILIDAD","IVA","ESTADO","USUARIO","PRECIO DE VENTA UNO","PRECIO DE VENTA DOS","PRECIO DE VENTA TRES","PRECIO DE VENTA AL DETAL UNO","PRECIO DE VENTA AL DETAL DOS","PRECIO DE VENTA AL DETAL TRES","REGISTRO INVIMA","TEMPERATURA","UBICACION","CATEGORIA","LABORATORIO","CANTIDAD POR DEFECTO","OBSERVACIONES"
"259","259","","REMOVEDOR MAGICO DE SEMIPERMANENTE ","1","4","0","6,400.00","8,000.00","25,600.00","32,000.00","6,400.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707197609292","79","","REPOLARIZADOR MYE 300ML","1","1","0","17,600.00","22,000.00","17,600.00","22,000.00","4,400.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7709990463279","56","","REPOLARIZADOR MYE 30G","1","1","0","2,000.00","3,000.00","2,000.00","3,000.00","1,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908371618356","370","","REPUESTO CRREMA DE CEREZA Y AVELLANA ","1","1","0","29,250.00","39,000.00","29,250.00","39,000.00","9,750.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","39,000.00","39,000.00","39,000.00","39,000.00","39,000.00","39,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"DN272","682","","REPUESTO DE ENCRESPADOR DE PESTAÑAS","1","13","0","333.00","1,000.00","4,329.00","13,000.00","8,671.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"613","613","REPUESTO PARA ENCRESPADOR","REPUESTO PARA ENCRESPADOR","1","12","0","333.00","1,000.00","3,996.00","12,000.00","8,004.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132207935","527","","REPUESTO RUBOR UNA","1","1","0","30,000.00","30,000.00","30,000.00","30,000.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7709568609641","791","","ROLDA CURL CREAM RIZOS 120GR","1","3","0","5,700.00","9,000.00","17,100.00","27,000.00","9,900.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","9,000.00","9,000.00","9,000.00","9,000.00","9,000.00","9,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"519","519","","RUBBER M&Y BASE GEL","1","3","0","12,000.00","12,000.00","36,000.00","36,000.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","12,000.00","12,000.00","12,000.00","12,000.00","12,000.00","12,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"6924372659274","496","RUBOR BLUSH USHA LIQUIDO","RUBOR BLUSH USHA LIQUIDO","1","0","0","8,000.00","10,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","10,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707195320922","278","","RUBOR DE RAQUEL ","1","1","0","5,200.00","6,500.00","5,200.00","6,500.00","1,300.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","6,500.00","6,500.00","6,500.00","6,500.00","6,500.00","6,500.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7909189287192","248","","RUBOR EN PERLAS AVON ","1","0","0","20,175.00","26,900.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","26,900.00","26,900.00","26,900.00","26,900.00","26,900.00","26,900.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"709","709","","RULO MAS PINZA","1","3","0","1,226.00","4,000.00","3,678.00","12,000.00","8,322.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707338330559","708","","RULOS MAGICOS ENKOR ","1","12","0","833.00","4,000.00","9,996.00","48,000.00","38,004.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702020721462","89","","RVIVE 6 OLEOS ","1","0","0","5,600.00","7,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702021721522","92","","RVIVE ANTICAIDA ","1","1","0","5,600.00","7,000.00","5,600.00","7,000.00","1,400.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702020721516","91","","RVIVE CHOCO ","1","1","0","5,600.00","7,000.00","5,600.00","7,000.00","1,400.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702020721523","88","","RVIVE MATIZ ","1","3","0","5,600.00","7,000.00","16,800.00","21,000.00","4,200.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702021721461","90","","RVIVE POST-QUIMICA ","1","0","0","5,600.00","7,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","7,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"4897110030180","472","SACHET  DE KARSEL","SACHET DE KARSEL","1","6","0","1,000.00","3,000.00","6,000.00","18,000.00","12,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702113043457","236","","SACHET VEGAN KERATIN RECAMIER SACHET","1","14","0","3,367.00","4,000.00","47,138.00","56,000.00","8,862.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702113043501","399","","SALON IN LISS CONTROL POTE300ML","1","2","0","23,757.00","30,000.00","47,514.00","60,000.00","12,486.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702113034363","564","SALON IN RECAMIER KERATIN ULTRA FORCE ACONDICIONAD","SALON IN RECAMIER KERATIN ULTRA FORCE ACONDICIONADOR","1","2","0","35,587.00","45,000.00","71,174.00","90,000.00","18,826.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","45,000.00","45,000.00","45,000.00","45,000.00","45,000.00","45,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702113040234","490","SALOON IN CAIDA CABELLO FORTEX","SALOON IN CAIDA CABELLO FORTEX","1","2","0","39,547.00","47,000.00","79,094.00","94,000.00","14,906.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","47,000.00","47,000.00","47,000.00","47,000.00","47,000.00","47,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"698","698","","SEMIPERMANENTE 242","1","3","0","4,900.00","8,000.00","14,700.00","24,000.00","9,300.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"DN416","254","","SEPARADOR PARA DEDOS ","1","3","0","4,000.00","5,000.00","12,000.00","15,000.00","3,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","5,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908371686614","331","","SERUM CAPILAR NOCTURNO MURUMURU","1","1","0","37,960.00","58,900.00","37,960.00","58,900.00","20,940.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","58,900.00","58,900.00","58,900.00","58,900.00","58,900.00","58,900.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707197602750","168","","SERUM COCO Y MIEL MYE","1","2","0","11,200.00","14,000.00","22,400.00","28,000.00","5,600.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908240890425","84","","SERUM NOCTURNO ANTCAIDA ","1","1","0","37,375.00","57,500.00","37,375.00","57,500.00","20,125.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","57,500.00","57,500.00","57,500.00","57,500.00","57,500.00","57,500.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7706896563485","424","","SET DE BROCHAS  LULA","1","0","0","34,030.00","44,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","44,000.00","44,000.00","44,000.00","44,000.00","44,000.00","44,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7708123110387","423","","SET DE BROCHAS MAQUILLAJE FOR YOU","1","1","0","7,768.00","12,000.00","7,768.00","12,000.00","4,232.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","12,000.00","12,000.00","12,000.00","12,000.00","12,000.00","12,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7709881543820","10","","SILICONA ACEITE DE ARGAN MARLIOU SACHET","1","4","0","2,500.00","3,500.00","10,000.00","14,000.00","4,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,500.00","3,500.00","3,500.00","3,500.00","3,500.00","3,500.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707223662161","762","SILICONA CAPILAR","SILICONA CAPILAR INTERBEL","1","0","0","12,000.00","14,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","14,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042010721","637","","SKALA  EXPER OLEO ARGAN","1","2","0","21,500.00","30,000.00","43,000.00","60,000.00","17,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042005048","656","","SKALA ABACATE","1","2","0","1.00","30,000.00","2.00","60,000.00","59,998.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042012183","638","","SKALA BOMBA DE VITAMINAS","1","2","0","21,500.00","30,000.00","43,000.00","60,000.00","17,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042013227","136","","SKALA BRASIL MARACUJA AMARILLA ","1","1","0","21,500.00","30,000.00","21,500.00","30,000.00","8,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"783","783","SKALA DIVINO POTINHO","SKALA DIVINO POTINHO","1","3","0","21,500.00","30,000.00","64,500.00","90,000.00","25,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042013180","132","","SKALA DONA ROSA ","1","1","0","25,000.00","30,000.00","25,000.00","30,000.00","5,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042012312","707","","SKALA MAIS CACHOS AZUL","1","4","0","22,250.00","30,000.00","89,000.00","120,000.00","31,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042017829","134","","SKALA MAIS CRESPINHOS SXPERT AZUL ","1","3","0","21,500.00","30,000.00","64,500.00","90,000.00","25,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042008827","415","SKALA MAIS CRESPOS AZUL","SKALA MAIS CRESPOS","1","5","0","22,500.00","30,000.00","112,500.00","150,000.00","37,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","CREMAS","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042010974","140","","SKALA OLEO DE COCO","1","0","0","21,500.00","30,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042012725","133","","SKALA POTAO DESMAIADO ","1","1","0","25,000.00","30,000.00","25,000.00","30,000.00","5,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7897042010714","135","","SKALA POTAO DO AMOR ROJA ","1","1","0","21,500.00","30,000.00","21,500.00","30,000.00","8,500.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702615192257","9","SOBRE SILICONA OLEO THYMYS","SOBRES  SILICONA OLEO  THYMS ","1","0","0","2,500.00","3,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7709004927773","469","","SODA POOL 400ML","1","13","0","916.00","2,000.00","11,908.00","26,000.00","14,092.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"797","797","SOLUCION M Y","SOLUCION M Y","1","3","0","6,000.00","8,000.00","18,000.00","24,000.00","6,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","8,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7707195320168","296","","SOMBRA DE OJOS RAQUEL ","1","2","0","7,200.00","9,000.00","14,400.00","18,000.00","3,600.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","9,000.00","9,000.00","9,000.00","9,000.00","9,000.00","9,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"301","301","","SOMBRA GLITER USHAS ","1","3","0","9,600.00","12,000.00","28,800.00","36,000.00","7,200.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","12,000.00","12,000.00","12,000.00","12,000.00","12,000.00","12,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"347","347","","SPEED MAX ","1","5","0","1,600.00","3,000.00","8,000.00","15,000.00","7,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","3,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132247580","470","SPLAS ALGODON","SPLAS ALGODON","1","3","0","24,150.00","35,000.00","72,450.00","105,000.00","32,550.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","35,000.00","35,000.00","35,000.00","35,000.00","35,000.00","35,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908240827179","358","","SPLASH CEREZA Y AVELLANA TODODIA","1","2","0","25,432.00","37,000.00","50,864.00","74,000.00","23,136.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","37,000.00","37,000.00","37,000.00","37,000.00","37,000.00","37,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702113039689","566","SPLASH CURLS & WAVES SPRAY","SPLASH CURLS & WAVES SPRAY","1","1","0","1.00","1.00","1.00","1.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","1.00","1.00","1.00","1.00","1.00","1.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908240804958","386","","SPLASH MORA ROJA TODODIA ","1","0","0","24,750.00","33,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","33,000.00","33,000.00","33,000.00","33,000.00","33,000.00","33,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132247597","432","SPLAX TODODIA  MACADAMIA","SPLAX TODODIA MACADAMIA","1","0","0","25,900.00","37,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","37,000.00","37,000.00","37,000.00","37,000.00","37,000.00","37,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"798","798","","SPONGY","1","4","0","2,500.00","4,000.00","10,000.00","16,000.00","6,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","4,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908132265249","113","","SPRAY HUMIDIFICADOR RIZADO LUMINA ","1","1","0","20,800.00","32,000.00","20,800.00","32,000.00","11,200.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","32,000.00","32,000.00","32,000.00","32,000.00","32,000.00","32,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7908371669105","112","","SPRAY TEXTURIZADOR LUMINA ","1","1","0","20,800.00","32,000.00","20,800.00","32,000.00","11,200.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","32,000.00","32,000.00","32,000.00","32,000.00","32,000.00","32,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7899846013847","324","","SUERO REDUCTOR DE ARRUGAS","1","1","0","64,944.00","86,592.00","64,944.00","86,592.00","21,648.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","86,592.00","86,592.00","86,592.00","86,592.00","86,592.00","86,592.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"453","453","TARRO SPRAY  DE FLORES","TARRO SPRAY DE FLORES ","1","2","0","1,500.00","2,000.00","3,000.00","4,000.00","1,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","2,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702113042948","242","","TERMOPROTECTOR VEGAN KERATIN ","1","2","0","24,413.00","33,000.00","48,826.00","66,000.00","17,174.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","33,000.00","30,000.00","30,000.00","30,000.00","30,000.00","30,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"530","530","","TINTA CON ANILLO","1","3","0","6,000.00","6,000.00","18,000.00","18,000.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"299","299","","TINTA DE CONEJITO ","1","6","0","4,800.00","6,000.00","28,800.00","36,000.00","7,200.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"288","288","","TINTA ENGOL ","1","4","0","3,600.00","6,000.00","14,400.00","24,000.00","9,600.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"290","290","","TINTA SOFT DRINK ","1","0","0","4,800.00","6,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"796","796","","TINTAS DE CEJAS  VOGUE","1","3","0","13,800.00","17,000.00","41,400.00","51,000.00","9,600.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","17,000.00","17,000.00","17,000.00","17,000.00","17,000.00","17,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"586","586","TINTE 10 , 1 IGORA ROYAL","TINTE 10, 1 IGORA ROYAL","1","1","0","18,000.00","22,000.00","18,000.00","22,000.00","4,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7899884221198","446","TINTE ALFAPARF  5-0 CASTAÑO CLARO","TINTE ALFAPARF  5-0 CASTAÑO CLARO","1","1","0","19,000.00","24,000.00","19,000.00","24,000.00","5,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","24,000.00","24,000.00","24,000.00","24,000.00","24,000.00","24,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7898468500346","29","TINTE ALFAPARF  5-32 CASTAÑO CLARO IRISADO","TINTE ALFAPARF  5-32 CASTAÑO CLARO IRISADO","1","0","0","15,000.00","18,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","18,000.00","18,000.00","18,000.00","18,000.00","18,000.00","18,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7899884207642","27","TINTE ALFAPARF 11-21 RUBIO PLATINO IRISADO","TINTE ALFAPARF 11-21 RUBIO PLATINO IRISADO","1","1","0","15,000.00","18,000.00","15,000.00","18,000.00","3,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","18,000.00","18,000.00","18,000.00","18,000.00","18,000.00","18,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"753","753","","TINTE CHANGAY DE SALER  066","1","4","0","21,500.00","25,000.00","86,000.00","100,000.00","14,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","25,000.00","25,000.00","25,000.00","25,000.00","25,000.00","25,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"615","615","TINTE IGORA ROYAL 7-140","TINTE GORA ROYAL 7-140","1","2","0","19,000.00","22,000.00","38,000.00","44,000.00","6,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702045539202","15","","TINTE IGORA 0-11","1","1","0","18,000.00","22,000.00","18,000.00","22,000.00","4,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702045539158","18","","TINTE IGORA 0-88","1","1","0","18,000.00","22,000.00","18,000.00","22,000.00","4,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702045539127","407","","TINTE IGORA 1-0","1","0","0","19,000.00","22,000.00","0.00","0.00","0.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","","","SIN UBI.","TINTES","SIN LAB.","CANTIDAD POR DEFECTO",""
"7702045100549","20","","TINTE IGORA 10-0","1","1","0","18,000.00","22,000.00","18,000.00","22,000.00","4,000.00","0","ACTIVO","RUTH STELLA  USECHE SUAREZ","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","22,000.00","","","SIN UBI.","SIN CAT.","SIN LAB.","CANTIDAD POR DEFECTO",""
